Gene_symbol	NCBI gene ID	Naive	iTreg	nTreg	Th1	Th2	Th17
AC160114.2		0.0	0.0	0.0	0.0	0.0	0.0
AC160115.1		0.2892855	0.0	0.306214	0.03173885	0.04647664	0.12716
AC160120.1		0.0	0.0	0.0	0.0	0.0	0.0
AC160130.1		3.13424	0.90876	10.851175	0.591078	0.970771	5.45063
AC160134.1		0.0	0.0	0.0	0.0	0.0	0.0
AC160334.1		0.0	0.64995	0.0	0.0	0.0	0.0
AC160338.1		0.0	0.0	0.0	0.0	0.0	0.0
AC160338.3		0.0	0.0	0.0	0.0	0.0	0.0
AC160550.1		0.0	0.37900300000000003	0.0	0.0	0.0	0.0
AC160635.1		0.0	0.175934	0.169596	0.0	0.0	0.45962150000000007
AC160756.1		0.0	0.0	0.0	0.0	0.0	0.0
AC160863.1		0.08615650000000001	0.0	0.0	0.0	0.0	0.0
AC160865.1		0.0	0.0	0.0	0.0	0.0	0.0
AC160929.1		0.364104	0.0	0.232922	0.092708	0.070681	0.067057
AC160930.1		0.28080655	0.0	0.7810239999999999	0.0	0.0	0.8564845000000001
AC160930.2		4.2967150074105	13.983934999999999	17.21855	1.611698	6.207610000000001	15.0485
AC160931.2		0.73247	0.0	0.0	0.0	0.0	0.9889254999999999
AC160958.1		0.694997	0.5945735	1.7148160000000001	0.1311515	0.0943725	4.160465
AC160962.1		0.52184	5.525005	0.0	56.4424465	13.9419895	78.3410345
AC160962.3		0.0	0.0	0.0	0.0	0.0	0.0
AC160970.1		0.0	0.0769595	0.0	0.0	0.0	0.0
AC160980.1		0.32414149999999997	0.0579485	0.1007445	0.0	0.0160019	0.263428
AC160984.1		1.7660715000000002	0.22730055000000002	1.734054	0.07822844999999999	0.210739	1.6211950000000002
AC160984.2		0.0	0.0	0.08820349999999999	0.0	0.0	0.04622345
AC160991.1		0.0287335	0.0	0.0	0.0	0.0	0.0
AC160999.1		0.270179	0.0	0.1892125	0.0	0.0	0.2432475
AC161054.1		0.0	0.0	0.0	0.0	0.0	0.0
AC161114.1		0.551255	0.0719795	0.490112	0.568023	0.1059625	0.2076025
AC161117.2		0.0	0.0	0.0	0.859	0.6468745	0.289601
AC161172.1		0.7813155	0.0788105	0.4553745	0.0	0.050338	0.35178095
AC161180.1		0.0	0.0	0.0	0.0	0.0	0.02762975
AC161180.2		0.1381378	0.0865055	0.597305	0.0381638	0.0	0.1947865
AC161238.1		0.0	0.127699	0.5931120000000001	2.303585	1.656115	0.7879084999999999
AC161250.1		2.063863	9.5718505	6.62096	0.7248545	1.347935	4.531155
AC161250.2		6.545800000000001	1.91284	17.089	2.41874	2.665045	12.29205
AC161252.1		0.101802	0.875778	0.0	0.0	0.0	0.44143999999999994
AC161252.2		0.220345	0.799172	0.3481855	0.1259405	0.0	0.870328
AC161252.3		0.059422	0.0	0.0	0.02225585	0.0	0.02136
AC161254.1		10.14396	0.668345	10.799675	1.411225	2.1108000000000002	9.313025
AC161256.1		0.0	0.0	0.0	0.0	0.0	0.0
AC161269.1		5.1127	104.924155	1.213255	0.1868595	0.0	4.36754
AC161271.1		0.0	4.259186	0.0	0.83091	0.0	2.92652
AC161275.1		0.0	0.0	0.0	0.0	0.0	0.0
AC161374.2		0.0	0.0	0.0	0.0	0.0	0.0
AC161383.1		0.9120785	0.094851	0.4590855	0.0	0.0	0.555734
AC161426.1		0.0	0.0	0.0	0.0	0.0	0.0
AC161453.1	102639037	0.0	0.0	0.0	0.0	0.0	0.0
AC161456.1		0.0	0.08513	0.0	0.0	0.0	0.0
AC161520.1		0.0	0.0	0.0	0.0	0.0	0.0
AC161572.1		0.0	0.0	0.0	0.0	0.0	0.0314036
AC161586.1		0.8963225	0.0	0.0	0.0	0.0	0.0
AC161609.1		0.030629700000000006	0.027368	0.0	0.0	0.0	0.0
AC161758.1		0.0	0.0	0.0	0.0	0.0	0.0
AC161758.2		1.8175045	14.214300999999999	89.4868	0.583935	0.0	41.4822
AC161829.1		0.0	0.0	0.0	5.0558253635499995	2.835135	34.4088
AC161877.2		0.084315	0.0913585	0.0	0.0	0.0	0.28503049999999996
AC161884.2		0.0	0.0	0.0	0.0	0.0	0.0
AC162301.1		0.0	0.0	0.13176	0.0	0.02593595	0.460171
AC162376.1		0.0	0.0	0.0	0.0	0.0	0.0
AC162387.1		0.0	0.0	0.0	0.0	0.0	0.0
AC162446.2	50783	60.663264999999996	249.972945	161.323395	78.9737775	72.416425	96.49767449999999
AC162446.4	100502950	0.24412219999999998	0.0	0.18749	0.07169525	0.0193271	0.18913000000000002
AC162446.6	637079	2.200525	0.0533365	1.271916	0.00496829	0.00633231	0.00728207
AC162801.1		0.0	80.4689	0.0	0.0	0.0	0.525655
AC162857.1		0.0	0.0	0.0	0.0	0.0	0.0
AC162893.1		0.0969749	0.1571378	0.173985	0.0	0.0942044	0.127766
AC162910.1		33.41672	4.1283965	44.3256	2.2752049999999997	4.3632	42.7659
AC162931.1		0.0	0.0	0.0	0.0	0.0	0.0
AC162932.1		0.0	0.0	0.0	0.0	0.0	0.0
AC162934.1		0.0	0.0	0.0	0.0	0.0	0.0
AC162934.2		0.0	0.0	0.0	0.0	0.0	0.0
AC162934.3		7.58005	1.592047	14.86053	1.881395	1.5415199999999998	17.487029999999997
AC162936.1		0.04076275	0.0412082	0.060606	0.0	0.00520765	0.052158300000000005
AC163033.1		0.0	0.0	0.0	0.0	0.0	0.0
AC163038.3		1.244881	4.42803	2.978085	0.0	0.0764515	6.159114499999999
AC163041.1		0.0	0.1453135	0.0	0.0	0.0	0.0
AC163041.2		0.0	0.0	0.13743	0.0	0.0	0.0
AC163289.1		0.0	0.0	0.824695	0.0	0.0	0.0
AC163296.1		0.0	0.0	0.0	0.0	0.0	0.0
AC163357.1		0.260687	0.0	1.910885	0.3742495	0.0	0.4010585
AC163611.1	620551	0.0	0.0	0.0	0.0	0.0	0.0
AC163611.2	100041806	0.0	0.0	0.0	0.0	0.0	0.0
AC163621.1		0.0	0.0	0.0	0.0	0.0	0.0
AC163621.2		4.2129449999999995	0.0059095	10.90812	1.0666455	1.740235	17.738485
AC163623.1		0.0	1.14468	0.0	0.0	0.0	0.0
AC163637.2		1.162291	0.0874565	1.3412450000000002	0.092848	0.1472822	0.9513805
AC163638.1		0.0	0.0	0.0	0.0	0.0	0.0
AC163646.2		0.0	0.0	0.0	0.0	0.0	0.0
AC163646.3		0.0	0.0	0.125519	0.0	0.0	0.0
AC163646.4		0.0	0.0	0.0	0.0	0.0	0.0
AC163651.1		0.1355345	0.0	0.3461925	0.0	0.0	0.084585
AC163660.2		0.0	0.0	0.0	0.0	0.0	0.0
AC163660.3		0.25511799999999996	0.0	0.0	0.032093250000000004	0.11928865	0.5187304
AC163660.4		0.0	0.0	0.0	0.0	0.0	0.0
AC163664.2		0.0	0.0	0.0	0.0	0.0	0.0
AC163667.2		0.0823135	0.121545	1.011267	0.0551808	0.212512	0.2911975
AC163667.3		0.24001	0.0	2.90456	0.417501	0.0	0.4131875
AC163703.1		0.1150415	3.466425	0.0	0.0	0.0	1.5411125
AC163743.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164084.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164084.2	100862115	0.0	0.0	0.0	0.0	0.0	0.0
AC164084.3	102634529	0.0	0.0	0.0	0.0	0.0	1.48645e-08
AC164092.3		0.0	0.0	0.0	0.0	0.0	0.0
AC164099.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164099.2	102631856	0.28225500000000003	0.0	0.0	0.0	0.0278958	0.059154
AC164100.1		2.002205	0.1588835	0.0	0.059038	0.0	0.523189
AC164107.1		0.02203775	0.0	0.038434449999999995	0.0	0.0	0.008270950000000001
AC164117.1		0.0	0.0	0.0	0.0	0.139879	0.0
AC164117.2		0.0	0.0	0.0	0.0	0.0	0.0
AC164294.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164295.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164297.1		0.0	0.0	0.0	0.0111228	0.0	0.0
AC164297.2		0.0637625	0.0054997	0.514626	0.0114073	0.0492672	0.26588849999999997
AC164297.3		0.0	0.0	0.0	0.0	0.0	0.0
AC164297.4		0.0	0.0	0.0	0.0	0.0	0.0
AC164297.5		0.0	0.0	0.0	0.0	0.0	0.0
AC164297.6		0.0	0.0	0.0	0.0	0.0	0.0
AC164424.1		0.0	0.1349015	0.0	0.67942	0.0	1.4771495
AC164424.3		0.0	0.0	0.0	0.0	0.0	0.0
AC164426.1		0.068079	0.0	0.0	0.0	0.0	0.034862199999999996
AC164429.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164556.1		0.0	0.0	0.0	0.0	0.0	0.02484715
AC164561.1		25.28626	0.0	14.1933	21.935000000000002	16.371650000000002	47.08315
AC164567.1		0.0	0.0	0.0	0.0	0.0	0.01786015
AC164567.2		0.0	0.0	0.0	0.078665	0.0	0.0
AC164567.4		0.0	0.0	0.0	0.0	0.0	0.0
AC164597.1		0.0	0.0	0.0	0.0	0.0	0.08847200000000001
AC164612.2		0.07369550000000001	0.0	0.0	0.0	0.0	0.02643975
AC164614.1		0.186657	0.0	0.8610625000000001	0.0	0.0	0.0735725
AC164618.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164618.2		0.0	0.0	0.0	0.0	0.0	0.0
AC164618.3		0.0	0.0	0.0	0.0	0.0	0.0
AC164629.1		14.26369	0.4003315	9.492840000000001	0.3606555	0.2888195	7.110545
AC164629.2		0.622215	3.85019	49.8238	1.108565	1.8113450000000002	21.542044999999998
AC164629.4		2.3875539999999997	0.272374	4.263035	0.1664925	0.28888	2.7174199999999997
AC164879.1		0.0	0.0	0.0	0.0	0.0	0.0
AC164883.1	118452	0.217632	0.1236815	0.0501469	0.037489049999999996	0.029666949999999997	0.0246204
AC164883.3		0.0	0.0	0.01928535	0.0	0.0	0.0
AC164883.4		0.03896275	0.060976	0.0	0.0	0.0	0.1312165
AC164883.8		0.0	0.0	0.01928535	0.0	0.0	0.0
AC164883.9		0.03896275	0.060976	0.0	0.0	0.0	0.1312165
AC165092.2		0.0	0.0	0.0	0.0	0.0	0.0
AC165092.3		0.0	0.0	0.0	0.0	0.0	0.0
AC165092.4		0.0	0.0	0.0	0.0	0.0	0.0
AC165106.1		140.44684999999998	7.95094	102.6823	5.544365	22.42875	77.03575000000001
AC165106.2		198.72825	22.94945	180.502	3.6548025000000006	7.285715	86.56425
AC165106.3		42.31315	0.821553	19.254925	1.4972599999999998	3.44965	9.401975
AC165138.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165146.1		0.0	0.0	0.0	0.0	0.0	0.02058855
AC165148.1		0.26026950000000004	0.0	0.5008275	0.0065378	0.020872349999999998	0.389375
AC165154.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165154.2		0.0	0.0	0.0	0.0	0.0	0.106499
AC165155.1		0.0	0.0287743	0.0	0.3228025	0.0	0.058362
AC165157.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165157.2		0.0	0.0	0.0	0.0	0.0	0.0
AC165157.3		0.0	0.0	0.0	0.0	0.0	0.0
AC165157.4		0.0	0.0	0.0	0.0	0.0	0.0
AC165159.1		0.0	0.1664965	0.0	0.0	0.0	0.0
AC165265.1		0.426537	0.0	0.674309	0.08113150000000001	0.06242999999999997	1.1550965
AC165283.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165284.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165287.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165292.1		0.0	0.0364686	0.0	0.0	0.0	0.0
AC165293.1		0.0	0.0	0.452747	0.0	0.0	0.0
AC165294.1	108168681	0.0	0.000882045	0.0	0.0	0.0	0.00031095
AC165294.2	100862192	0.0	0.0	0.0	0.0	0.0	0.0
AC165294.3	100862202	0.0	0.0	0.0	0.0	0.0	0.0
AC165347.1		0.0	0.0	0.0	0.0	0.0	0.03279775
AC165349.1		0.0	0.0	0.8425285	0.0	0.06780599999999999	0.4159275
AC165349.2		0.0584475	0.0	7.370475e-05	0.348504	0.200815083305	1.9407995e-06
AC165366.1		0.0	0.0	0.167294	0.0	0.0	0.0
AC165415.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165437.1		0.0	0.0	0.0	0.0	0.0	0.1721375
AC165953.1		0.0	0.0	0.0	0.0	0.0	0.0
AC165954.1	13386	0.438282255	0.46340430000000005	0.15501815	0.0876540845	0.0312194	0.4339718
AC166051.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166095.1		0.4500155	0.0	0.059599	0.01490275	0.0566667	0.0718105
AC166105.1		0.050365	0.1493825	0.0	0.0	0.0	0.050315
AC166113.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166263.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166323.1		5.8523175	33.18315	16.12055	1.2579955	2.57562	18.46633
AC166341.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166341.2		0.0	0.0	0.0	0.0	2.93422	0.0
AC166341.3		0.0	0.0	0.0	0.0	0.0	0.0
AC166341.4		0.0	0.0	0.0	0.0	0.0	0.0
AC166341.5		0.0	0.0	0.1652075	0.0	0.04054125	0.257056
AC166341.6		0.0	0.0	0.0	0.0	0.0	0.0
AC166341.7		0.0	0.0	0.0	0.0	0.0	0.0
AC166341.8		0.0	0.0	4.34802	0.0	1.831375	2.220945
AC166343.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166344.1		0.2456955	0.0	0.2211205	0.021844000000000002	0.0170745	0.13271695
AC166344.2		0.0	0.0	0.0	0.0	0.0	0.0
AC166344.3		0.0	0.0	0.1255715	0.0	0.0	0.0
AC166358.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166358.10		0.0	0.0	0.0	0.0	0.0	0.0
AC166358.3		0.0	2.262375	0.0	0.0	0.0	0.0
AC166358.4		0.0	0.0	0.0	0.0	0.0	0.0
AC166358.5		0.0	0.014248850000000004	0.051142	0.0	0.0212377	0.0632714
AC166358.6		0.0	0.0	0.0	0.4074855	0.21407195	1.0598705
AC166358.7		0.0	0.0	0.0	0.0	0.0	0.0
AC166358.8		0.0	0.0	0.0	0.0	0.0	0.0
AC166358.9		0.0	0.0	0.0	0.0	0.0	0.0
AC166369.1		0.0	0.0	0.0	0.0	0.0	0.096105
AC166369.2		66.21175	39.39155	467.7705	1.011385	3.0001800000000003	137.70485
AC166369.3		26.838250000000002	18.09708	19.306350000000002	1.3128325	1.3517299999999999	21.369
AC166491.1		0.122617	0.035974550000000015	0.175519	0.0	0.0	0.059861
AC166574.2		12.66853	168.388651	1.98299	2.6198449999999998	1.959625	8.608184999999999
AC166574.3		0.0	0.0	0.226983	0.0	0.0	0.0
AC166710.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166710.3		0.1777049	0.0	0.31611350000000005	0.04965285	0.037740699999999995	0.249958
AC166710.4		0.3021985	0.0	0.1321005	0.0	0.0	0.039445
AC166822.1		0.0	0.0	0.0	0.0	0.0	0.03170215
AC166822.2		0.0	0.0	0.0	0.0	0.0	0.0
AC166822.3		0.0	0.0	0.1334645	0.0	0.02033875	0.346256
AC166830.1		0.0	0.0	0.0	0.0	0.0	0.0
AC166830.2		0.0	0.0	0.0	0.0	0.0	0.0
AC166902.1		2.02513	0.0	0.0	0.22791	0.39897200000000005	0.28351550000000003
AC166992.1		0.0	0.0	0.0	0.0	0.0	0.03821085
AC167013.1		0.0	0.0	0.0	0.0	0.0	0.0
AC167013.2		0.7135725	0.5601429	1.402905	0.0584654	0.06130315	1.5725099999999999
AC167013.4		0.0	0.0	0.0	0.0	0.0	0.0
AC167017.1		0.0	0.5831483000000001	0.2836015	0.0	0.0	0.0
AC167019.1		0.0	0.0	0.0	0.0	0.0	0.0
AC167019.2		0.0	0.345005	0.0	0.0	0.0	0.0
AC167019.4		0.01942205	0.0	0.0	0.0	0.013722	0.0155306
AC167022.1		0.12272124999999999	0.0	0.18236049999999998	0.0	0.0	0.01965075
AC167140.1		0.0	0.0	0.0	0.0	0.0	0.071248
AC167192.1		0.0	0.0	0.0	0.0	0.0	0.0
AC167192.2		0.0	0.0	0.0	0.0	0.0	0.0
AC167192.3	108168097	0.1166555	0.0	0.3344585	6.24855e-05	0.06777735	0.255822
AC167192.4		0.0	0.0	0.0	0.0	0.0	0.0
AC167202.1		2.773935	0.0	12.733699999999999	3.4400399999999998	5.6666	6.98945
AC167202.2		0.0	0.0	0.0	0.0	0.0	0.0
AC167222.2		0.0	0.0	0.0	0.0	0.0	0.0
AC167234.1		0.0	0.0	0.0	0.0	0.0	0.0
AC167250.1		1.313427	0.1056253	1.3015433	0.5240615	0.35031100000000004	2.61482
AC167420.1		75.3416	4.95502	87.3196	6.0715699999999995	9.633645	67.03885
AC167669.1		0.08090900000000001	0.1194465	0.2705555	0.117868	0.0	0.0790805
AC167721.1		4.753495000000001	0.0	96.77275	3.18299	5.04448	8.37744
AC167977.1		0.0	0.0	0.0	0.0	0.0	0.0
AC167977.2		0.0	0.0	0.127788	0.0	0.0	0.0
AC168054.2	171429	7.1107973	5.2401794131	7.14885985	4.355270400899999	7.625834350000001	8.86650305
AC168056.1		0.0	0.0	0.0	0.0	0.0	0.0
AC168056.2		0.0	0.0	0.0	0.0	0.0	0.0
AC168062.1		0.0	0.0	0.86893	0.0	0.0	0.0
AC168062.2		0.38124005000000005	0.0	11.949075	0.0	0.0	0.738185
AC168062.3		0.0	0.0	2.51999	0.0	0.0	0.705415
AC168222.1		0.0	0.0	1.81723	0.0	0.0	0.0
AC168266.1		0.0	0.0	0.0	0.0	0.0	0.0
AC168279.1		0.0	0.0	0.0	0.0	0.0	0.0
AC168880.1		0.0	0.0	0.0	0.0	0.0	0.0
AC168880.2		0.0	0.0	0.0	0.0	0.0	0.0
AC168881.1		0.0	0.0	0.0	0.0	0.0	0.0
AC168977.1	102638047	1.670865	2.0211655	5.1070649999999995	0.10569115	0.13386	2.1394865
AC168977.2	671917	1.89078	0.0	0.0	0.503695	0.114865	0.42080100000000004
AC169036.1		0.0	0.0	0.0	0.0	0.0	0.0
AC169038.1		4.50863	0.1020525	4.148385	0.398645	0.36228950000000004	7.473
AC169511.1		0.1682785	0.036779849999999996	0.365785	0.0	0.0	0.1317345
AC170086.1		0.0	0.0	0.0	0.0	0.0	0.0
AC170086.2		0.0	0.0	0.0	0.0	0.0	0.0
AC170600.1		0.0	0.0	0.0	0.0	0.0	0.0
AC170751.1		0.0	0.00306101	0.0	0.0	0.0	0.0457563
AC170751.2	100504180	0.342136	0.0	0.0299779	0.0	0.0	0.01572585
AC170751.3		0.0	0.0	0.0487121	0.01295575	0.0	0.0
AC170751.4	70297	23.00151320155	7.587029371850001	9.6555815519	5.22843604885	4.7973567	13.39676350015
AC170810.1		0.0	0.0	0.0	0.0	0.0	0.0
AC170810.3		0.0	0.0	0.0	0.0	0.0	0.0
AC170999.2		0.0	0.0	0.0	0.0	0.0	0.0
AC171206.1		0.0	0.833515	1.00893	0.0	0.0	0.42641049999999997
AC171206.2		0.44562	0.0	2.053995	1.005871	0.5762545	5.778365
AC171241.2		0.0	0.0	0.0	0.0	0.0	0.0
AC172027.1		0.0	0.0	0.0	0.0	0.0	0.0
AC172751.1		0.0	0.0	0.0	0.0	0.0	0.0
AC172989.1		0.0	0.0	0.0	0.0	0.0	0.0890675
AC173115.1		1.121515	0.0	0.0	0.0	0.0	0.282428
AC173345.2		0.0	0.0	0.0	0.0	0.0	0.0
AC173345.3		0.0	0.0	0.069441	0.0	0.0	0.0151214
AC173481.1		0.0	0.0	0.0	0.0	0.0	0.0
AC173482.3		0.0848155	0.310459	0.061386	0.0	0.0	0.026617500000000002
AC173482.4		0.0	0.2822325	0.657835	0.2931235	0.216885	0.0
AC174082.1		0.0	0.0	0.0	0.0	0.0	0.0
AC174457.1		2.25906	0.0	0.99573	0.0	0.0	1.2373
AC174459.1		0.0	0.0	0.0	0.0	0.0	0.01532495
AC174459.2		0.0	0.0	0.0	0.0	0.0	0.0
AC174642.1	26757	0.0	0.0	0.23107505	0.00461334	0.0	0.007043855
AC174648.1	116837	0.32447605	0.57152735	0.0686329	0.00377742	0.016495595000000002	0.05831615
AC174678.2		2.7841645	1.231175	0.0	0.20570149999999998	0.296792	1.73485
AC174678.3		0.0	0.0	0.0	0.0	0.0	1.5676
AC174742.1		0.0	0.0	0.0	0.0	0.0	0.0
AC174776.1		0.3686039	0.242167	1.312918	0.0	0.0	0.993215
AC174776.2		0.3686039	0.242167	1.312918	0.0	0.0	0.993215
AC174780.1		0.0	0.0	0.2348175	0.0	0.0	4.04766e-06
AC174797.2		0.0	0.4169535	1.521142	0.0	0.0	0.0265996
AC174797.4		0.0	0.0	0.0	0.0	0.0	0.0
AC174797.5		0.045395	0.0	0.158022	0.017540150000000008	0.028171250000000002	0.048565699999999996
AC175315.1		34.1190549195	23.093959499999997	39.708619999999996	14.9536805	18.706028500000002	16.084951
AC175315.3		2.40793	0.0212848	2.2912485	0.19653	0.0285086	0.4259695
AC175538.2		0.0	4.23813	0.1529215	1.3222915	0.147864	1.111827
AC182412.1		1.31311	0.0518085	1.841998	0.3781125	0.44642	0.57208
AC182748.1	72836	7.0795200000000005	0.34972500000000006	8.886105	1.978635	4.09298	6.377245
AC182748.2	383258	0.0	0.0	0.0	0.0	0.0	0.002818145
AC183092.1		0.0	0.0	0.0	0.0	0.0	0.0
AC183092.2		0.0	0.0	0.0	0.0	0.0	0.0
AC183096.1		0.0	0.0	0.0	0.0	0.0	0.0
AC183096.2		0.0	0.0	0.0	0.0	0.0	0.0
AC183268.2		0.0	1.301905	0.412479	0.0	0.0	0.0
AC183268.3		0.0	0.0	0.0	0.0	0.0	0.0
AC187103.3		0.1732045	0.06638250000000001	0.0	0.0	0.0	0.5969629999999999
AC187103.4		0.0	2.150707	0.0	0.0	0.1601675	0.0
AC188459.1		0.0	0.0	0.0	0.0	0.0	0.27392649999999996
AC190403.1		0.20117305	0.0089663	0.138425	0.0131572	0.0	0.1640065
AC192088.1		0.0	0.0	0.0	0.0	0.0	0.0
AC192088.2		0.0	0.360027	0.0	0.28694200000000003	0.491541	0.0
AC192091.1		0.0	0.0	0.0	0.0	0.0	0.0
AC192091.2		0.0	0.0	0.0	0.0	0.0	0.0
AC192333.1		0.0	0.0	0.0	0.0	0.0	0.0
AC192333.2		0.0	0.0	0.0	0.0	0.0	0.0
AC192333.4		0.0	0.074879	0.0	0.0	0.0	0.0
AC192333.5		1.34854	0.15700645000000002	1.44487	0.34428700000000007	0.29607000000000006	0.9902169999999999
AC192333.6		0.0	0.055709	0.0	0.0	0.0	0.0
AC192334.2		0.0	0.0	0.0	0.0	0.0	0.0
AC192434.1		0.147893	0.0	0.0	0.0	0.0	0.0
AC192616.1		0.0	0.70396	0.0	0.0	0.0	0.0
AC192616.2		20.877245000000002	0.02341465	25.21045	2.6519399999999997	3.39778	26.4769
AC192616.3		0.0	0.06328550000000001	0.0	0.0	0.0	0.0
AC202135.2		0.0	0.0	0.0200384	0.0	0.0	0.0
AC207128.1		0.0	0.0	0.0	0.163772	0.041748350000000004	0.13164045
AC207128.2		22.284679999999998	3.58621	13.70554	1.1189985	1.76889	11.076730000000001
AC211878.1		0.0	0.0	0.00476253	0.0	0.0	0.0
AC211878.2		0.0	0.0	0.0	0.0	0.0	0.0
AC211878.3		0.0	0.0	0.0	0.0	0.0	0.00010545
AC211878.4		0.0	0.0	0.0	0.0	0.0	0.0
AC211878.5		0.0	0.041072449999999996	0.0	0.0	0.0	0.0
AC211878.6		0.0	0.0	0.0	0.0	0.0	0.0
AC211878.7		0.0	0.0	0.0	0.0	0.0	0.0
AC225888.1		0.03608165	0.22298095	0.0	0.0	0.0243914	0.0559075
AC233742.3		0.0	0.0	0.0	0.0	0.0	0.0
AC234645.1		0.0	0.0	0.026717900000000003	0.0	0.0	0.0
AC238676.1		0.0	0.0	0.0	0.0	0.268006	3.7713449999999993
AC238676.2		0.0	0.0	0.0	0.0	0.0	0.0
AC238676.3		0.0	0.0	0.0	0.0	0.589975	0.816355
AC238811.1		0.0	0.0	0.0	0.0	0.069719	0.0
AC238811.3		0.0	0.0	0.0	0.1017665	0.101917	0.0659535
AC238811.4		1.288145	0.0	1.044109	0.10124955000000001	0.09672315	0.799056
AC238940.1		1.5649549999999999	0.066984	0.381834	0.1453935	0.1267532	0.3589295
AC238940.2		0.0	0.0	0.1870635	0.0	0.0	0.0
AC238940.3		1.288145	0.0	1.044109	0.10124955000000001	0.09672315	0.799056
AC240971.1		0.0	0.1642085	0.6990967	0.0	0.0	0.0
AC240971.5		0.0	0.0	0.0	0.0	0.0	0.0
AC240971.6		0.0	0.0	0.34441255000000004	0.0	0.0	0.0674257
AC240971.7		9.545684999999999	4.3628635	7.62652	0.04289205	0.0	6.5207885
AC241593.1		0.0	0.0	0.0	0.0	0.0	0.0735725
AC241620.1		0.07646145	0.0582365	0.0	0.0	0.0	0.005344399999999999
AC241621.1		0.0	0.38101399999999996	0.0	0.0	0.0	0.0623925
AC242685.1		0.0	0.0	0.0	0.0	0.0	0.0
AC242685.3		0.0	0.0	0.0	0.0	0.0	0.0
AC242685.4		0.0	0.0	0.0010681	0.0	0.0	0.0
AC243554.1		0.0	0.0	0.0	0.0	0.0	0.0
AC243907.1		8.80942	0.0	16.07736	1.6918199999999999	1.79674	8.1856285
AC244695.1	105242399	0.0	0.0	0.102294	0.0	0.0	0.0
AC244695.2	100861702	0.0	0.0	0.0	0.0	0.0	0.0
AC244695.6		0.0	0.0	0.0	0.0	0.0	0.209708
AC245272.1		0.01461075	0.02713605	0.0	0.488745	0.44317449999999997	0.1276407
AC245272.3	245128	0.10145965	0.0	0.0325771	0.0196395	0.010026320000000002	0.11484095
AC245272.4		0.0	0.0	0.0480449	0.2763485	0.05772285	0.0
AC245272.5		510.0894999999998	68.91985	787.4245	16.5652	22.1794	621.145
AC245272.6		38.88505	36.8407	105.84525000000001	2.5593399999999997	1.079163	44.507400000000004
Acaa1a	113868	48.185112000000004	113.10979789999999	65.676098	69.53581750000001	63.8378375	29.165914
Acaa1b	235674	0.0323906	0.0	0.04597175	0.06973915	0.0336403	0.392143
Acaa2	52538	16.59085	29.6632	33.7189	32.5574	28.5499	18.87025
Acaca	107476	19.02113455	2.0601275	9.213785999999999	26.921647450000002	9.8614248	27.2141862
Acacb	100705	1.3061382301	0.14228385	0.6304695	0.18816905	0.4767206877	0.46170180000000005
Acad10	71985	7.359705	2.4057214	13.280577000000001	4.2701989000000005	2.791983	4.5673135
Acad11	102632	7.388967199999999	4.641183750000001	7.060695	6.130456501199999	5.048965299999999	10.961102649999999
Acad12	338350	8.90576	0.6055165	4.6409085	1.813988	1.8472840000000001	4.950336999999999
Acad8	66948	22.7442345	24.574768632999998	26.894154200000003	9.9979526	10.241834399999998	21.805682500000003
Acad9	229211	54.277319	67.14471999999999	53.94642485	14.163891200000002	16.095231	90.43306150000001
Acadl	11363	20.414015	43.6622	18.763405	394.33990500000004	31.445647	67.10166
Acadm	11364	29.076909	60.93715808904999	31.7793085	29.6725794	26.037908	63.8935015
Acads	11409	19.737454999999997	43.341058	29.42951	29.9514125	31.46322795	20.140097999999995
Acadsb	66885	5.6769324999999995	8.549159999999999	9.717145	12.73144645	11.2758265	17.899538
Acadvl	11370	36.309785	70.382855	51.523891000000006	55.97030400000001	41.5215925	47.99360982805
Acan	11595	0.03183415	0.0	0.04797535	0.0	0.0	0.00334999
Acap1	216859	364.4027	138.626265	354.85445	167.93904	197.7605	192.9785
Acap2	78618	14.083099999999998	4.9147300000000005	12.22565	21.567149999999998	14.029	18.1071
Acap3	140500	41.305922	19.54158600045	39.553155000000004	16.989674	36.2337215	22.5209745
Acat1	110446	18.590960000000003	67.252095	19.382244999999998	23.522794000000005	20.117791500000003	29.977788500000003
